Material_Name,Material_Type,Strength_MPa,Biodegradability,Recyclability,CO2_kg_per_kg,Cost_per_kg,Material_Safety,Category_Name,Moisture_Sensitivity,Fragility,Typical_Weight_kg,predicted_cost,predicted_co2
PLA (Bio-plastic),Biopolymer,49.18751568353003,0.95,0.2,0.4834673128563532,3.628938205933601,0.575,E-commerce,0.3,0.5,1.5,3.63093878796704,0.49793208
Mushroom Packaging,Bio-composite,5.133666115364036,1.0,1.0,0.2035865629819389,3.850154986734749,1.0,Electronics,1.0,0.9,2.0,3.856078568393362,0.20205694
Mushroom Packaging,Bio-composite,5.133666115364036,1.0,1.0,0.2035865629819389,3.850154986734749,1.0,Food & Beverage,0.9,0.4,0.5,3.858123592526656,0.20205694
Mushroom Packaging,Bio-composite,5.133666115364036,1.0,1.0,0.2035865629819389,3.850154986734749,1.0,Cosmetics,0.7,0.8,0.3,3.854936150209894,0.20205694
Mushroom Packaging,Bio-composite,5.133666115364036,1.0,1.0,0.2035865629819389,3.850154986734749,1.0,Pharma,1.0,0.9,0.1,3.852980579299088,0.20205694
Mushroom Packaging,Bio-composite,5.133666115364036,1.0,1.0,0.2035865629819389,3.850154986734749,1.0,E-commerce,0.3,0.5,1.5,3.8605873353385705,0.20205694
Virgin PET,Plastic,62.69606084494629,0.0,0.9,2.4838023021426743,1.7749476978840375,0.45,Electronics,1.0,0.9,2.0,1.7830799892570044,2.4940937
Virgin PET,Plastic,62.69606084494629,0.0,0.9,2.4838023021426743,1.7749476978840375,0.45,Food & Beverage,0.9,0.4,0.5,1.7922166233779888,2.5054142
Virgin PET,Plastic,62.69606084494629,0.0,0.9,2.4838023021426743,1.7749476978840375,0.45,Cosmetics,0.7,0.8,0.3,1.782919151198494,2.4940937
Virgin PET,Plastic,62.69606084494629,0.0,0.9,2.4838023021426743,1.7749476978840375,0.45,Pharma,1.0,0.9,0.1,1.7823054995317855,2.4940937
Virgin PET,Plastic,62.69606084494629,0.0,0.9,2.4838023021426743,1.7749476978840375,0.45,E-commerce,0.3,0.5,1.5,1.783836999064362,2.4940937
PLA (Bio-plastic),Biopolymer,47.97133105096473,0.95,0.2,0.4988038446132031,3.602697872151108,0.575,Electronics,1.0,0.9,2.0,3.595700580958017,0.49576998
PLA (Bio-plastic),Biopolymer,47.97133105096473,0.95,0.2,0.4988038446132031,3.602697872151108,0.575,Food & Beverage,0.9,0.4,0.5,3.596496313135109,0.49576998
PLA (Bio-plastic),Biopolymer,47.97133105096473,0.95,0.2,0.4988038446132031,3.602697872151108,0.575,Cosmetics,0.7,0.8,0.3,3.5957005809580176,0.49576998
PLA (Bio-plastic),Biopolymer,47.97133105096473,0.95,0.2,0.4988038446132031,3.602697872151108,0.575,Pharma,1.0,0.9,0.1,3.588216484184522,0.49576998
PLA (Bio-plastic),Biopolymer,47.97133105096473,0.95,0.2,0.4988038446132031,3.602697872151108,0.575,E-commerce,0.3,0.5,1.5,3.5976077622003824,0.49576998
PLA (Bio-plastic),Biopolymer,48.33145270657644,0.95,0.2,0.4854837815249617,3.456937841753686,0.575,Electronics,1.0,0.9,2.0,3.46285158247802,0.49576998
PLA (Bio-plastic),Biopolymer,48.33145270657644,0.95,0.2,0.4854837815249617,3.456937841753686,0.575,Food & Beverage,0.9,0.4,0.5,3.460206001822456,0.49576998
PLA (Bio-plastic),Biopolymer,48.33145270657644,0.95,0.2,0.4854837815249617,3.456937841753686,0.575,Cosmetics,0.7,0.8,0.3,3.4599407290017496,0.49576998
PLA (Bio-plastic),Biopolymer,48.33145270657644,0.95,0.2,0.4854837815249617,3.456937841753686,0.575,Pharma,1.0,0.9,0.1,3.460386188674846,0.49576998
PLA (Bio-plastic),Biopolymer,48.33145270657644,0.95,0.2,0.4854837815249617,3.456937841753686,0.575,E-commerce,0.3,0.5,1.5,3.463737928158095,0.49576998
Mushroom Packaging,Bio-composite,4.818667873947385,1.0,1.0,0.1919164009104319,4.19111035978206,1.0,Electronics,1.0,0.9,2.0,4.183242764723489,0.20174213
Mushroom Packaging,Bio-composite,4.818667873947385,1.0,1.0,0.1919164009104319,4.19111035978206,1.0,Food & Beverage,0.9,0.4,0.5,4.15945902755009,0.20174213
Mushroom Packaging,Bio-composite,4.818667873947385,1.0,1.0,0.1919164009104319,4.19111035978206,1.0,Cosmetics,0.7,0.8,0.3,4.171041618857453,0.20174213
Mushroom Packaging,Bio-composite,4.818667873947385,1.0,1.0,0.1919164009104319,4.19111035978206,1.0,Pharma,1.0,0.9,0.1,4.177879309831617,0.20174213
Mushroom Packaging,Bio-composite,4.818667873947385,1.0,1.0,0.1919164009104319,4.19111035978206,1.0,E-commerce,0.3,0.5,1.5,4.158733775103959,0.20174213
Cardboard,Paper,14.649754229937008,1.0,1.0,0.8165611653172443,0.6997572473197661,1.0,Electronics,1.0,0.9,2.0,0.7025658186839138,0.8019982
Cardboard,Paper,14.649754229937008,1.0,1.0,0.8165611653172443,0.6997572473197661,1.0,Food & Beverage,0.9,0.4,0.5,0.7023393733635562,0.8019982
Cardboard,Paper,14.649754229937008,1.0,1.0,0.8165611653172443,0.6997572473197661,1.0,Cosmetics,0.7,0.8,0.3,0.703929737611309,0.8019982
Cardboard,Paper,14.649754229937008,1.0,1.0,0.8165611653172443,0.6997572473197661,1.0,Pharma,1.0,0.9,0.1,0.7027525958629913,0.8019982
Cardboard,Paper,14.649754229937008,1.0,1.0,0.8165611653172443,0.6997572473197661,1.0,E-commerce,0.3,0.5,1.5,0.7044883390112535,0.8019982
Cardboard,Paper,14.93403538779825,1.0,1.0,0.7654278127392217,0.7249605164957146,1.0,Electronics,1.0,0.9,2.0,0.7230860895000076,0.7998992
Cardboard,Paper,14.93403538779825,1.0,1.0,0.7654278127392217,0.7249605164957146,1.0,Food & Beverage,0.9,0.4,0.5,0.7237947856469998,0.7998992
Cardboard,Paper,14.93403538779825,1.0,1.0,0.7654278127392217,0.7249605164957146,1.0,Cosmetics,0.7,0.8,0.3,0.7231651443004626,0.7998992
Cardboard,Paper,14.93403538779825,1.0,1.0,0.7654278127392217,0.7249605164957146,1.0,Pharma,1.0,0.9,0.1,0.7227555850576358,0.7998992
Cardboard,Paper,14.93403538779825,1.0,1.0,0.7654278127392217,0.7249605164957146,1.0,E-commerce,0.3,0.5,1.5,0.7241124292226307,0.7998992
Aluminum,Metal,203.30189295937083,0.0,1.0,12.500228189792065,2.4318473659733435,0.5,Electronics,1.0,0.9,2.0,2.447901869306962,11.785369
Aluminum,Metal,203.30189295937083,0.0,1.0,12.500228189792065,2.4318473659733435,0.5,Food & Beverage,0.9,0.4,0.5,2.470084969158433,12.070241
Aluminum,Metal,203.30189295937083,0.0,1.0,12.500228189792065,2.4318473659733435,0.5,Cosmetics,0.7,0.8,0.3,2.447228218400617,12.103685
Aluminum,Metal,203.30189295937083,0.0,1.0,12.500228189792065,2.4318473659733435,0.5,Pharma,1.0,0.9,0.1,2.448200608735892,11.785369
Aluminum,Metal,203.30189295937083,0.0,1.0,12.500228189792065,2.4318473659733435,0.5,E-commerce,0.3,0.5,1.5,2.4411400901435747,12.098
Cardboard,Paper,15.004235207003225,1.0,1.0,0.8304489724634623,0.6712579022330412,1.0,Electronics,1.0,0.9,2.0,0.6774293965897441,0.8011514
Cardboard,Paper,15.004235207003225,1.0,1.0,0.8304489724634623,0.6712579022330412,1.0,Food & Beverage,0.9,0.4,0.5,0.6763554853281054,0.8042747
Cardboard,Paper,15.004235207003225,1.0,1.0,0.8304489724634623,0.6712579022330412,1.0,Cosmetics,0.7,0.8,0.3,0.6766883900684125,0.8042747
Cardboard,Paper,15.004235207003225,1.0,1.0,0.8304489724634623,0.6712579022330412,1.0,Pharma,1.0,0.9,0.1,0.6782118623597946,0.8011514
Cardboard,Paper,15.004235207003225,1.0,1.0,0.8304489724634623,0.6712579022330412,1.0,E-commerce,0.3,0.5,1.5,0.679523064866864,0.8011514
Aluminum,Metal,198.90827267773545,0.0,1.0,12.318432524139723,2.587792101724342,0.5,Electronics,1.0,0.9,2.0,2.538966300471286,12.411129
Aluminum,Metal,198.90827267773545,0.0,1.0,12.318432524139723,2.587792101724342,0.5,Food & Beverage,0.9,0.4,0.5,2.544838817094452,12.283427
Aluminum,Metal,198.90827267773545,0.0,1.0,12.318432524139723,2.587792101724342,0.5,Cosmetics,0.7,0.8,0.3,2.5137137648749035,12.520742
Aluminum,Metal,198.90827267773545,0.0,1.0,12.318432524139723,2.587792101724342,0.5,Pharma,1.0,0.9,0.1,2.517020155173131,12.520742
Aluminum,Metal,198.90827267773545,0.0,1.0,12.318432524139723,2.587792101724342,0.5,E-commerce,0.3,0.5,1.5,2.5487538281765625,12.285803
Aluminum,Metal,205.8672269032461,0.0,1.0,11.557005534370544,2.44190104251454,0.5,Electronics,1.0,0.9,2.0,2.449470882679924,11.701557
Aluminum,Metal,205.8672269032461,0.0,1.0,11.557005534370544,2.44190104251454,0.5,Food & Beverage,0.9,0.4,0.5,2.4504171127005976,11.701557
Aluminum,Metal,205.8672269032461,0.0,1.0,11.557005534370544,2.44190104251454,0.5,Cosmetics,0.7,0.8,0.3,2.4485246526592506,11.701557
Aluminum,Metal,205.8672269032461,0.0,1.0,11.557005534370544,2.44190104251454,0.5,Pharma,1.0,0.9,0.1,2.447578422638577,11.701557
Aluminum,Metal,205.8672269032461,0.0,1.0,11.557005534370544,2.44190104251454,0.5,E-commerce,0.3,0.5,1.5,2.451363342721271,11.701557
Recycled PET,Recycled Plastic,55.81167615455103,0.0,1.0,1.158420637667083,2.0898808940943407,0.5,Electronics,1.0,0.9,2.0,2.0929686111099794,1.2000455
Recycled PET,Recycled Plastic,55.81167615455103,0.0,1.0,1.158420637667083,2.0898808940943407,0.5,Food & Beverage,0.9,0.4,0.5,2.0919106678412054,1.2000455
Recycled PET,Recycled Plastic,55.81167615455103,0.0,1.0,1.158420637667083,2.0898808940943407,0.5,Cosmetics,0.7,0.8,0.3,2.091226353857357,1.2000455
Recycled PET,Recycled Plastic,55.81167615455103,0.0,1.0,1.158420637667083,2.0898808940943407,0.5,Pharma,1.0,0.9,0.1,2.0911114217062523,1.2000455
Recycled PET,Recycled Plastic,55.81167615455103,0.0,1.0,1.158420637667083,2.0898808940943407,0.5,E-commerce,0.3,0.5,1.5,2.09900368528953,1.2000455
PLA (Bio-plastic),Biopolymer,51.30653870048656,0.95,0.2,0.4978844712670822,3.634412574442903,0.575,Electronics,1.0,0.9,2.0,3.6232989210535886,0.49901584
PLA (Bio-plastic),Biopolymer,51.30653870048656,0.95,0.2,0.4978844712670822,3.634412574442903,0.575,Food & Beverage,0.9,0.4,0.5,3.631588988920807,0.49901584
PLA (Bio-plastic),Biopolymer,51.30653870048656,0.95,0.2,0.4978844712670822,3.634412574442903,0.575,Cosmetics,0.7,0.8,0.3,3.618928026246167,0.49901584
PLA (Bio-plastic),Biopolymer,51.30653870048656,0.95,0.2,0.4978844712670822,3.634412574442903,0.575,Pharma,1.0,0.9,0.1,3.61783243870846,0.49901584
PLA (Bio-plastic),Biopolymer,51.30653870048656,0.95,0.2,0.4978844712670822,3.634412574442903,0.575,E-commerce,0.3,0.5,1.5,3.624665541639871,0.49901584
Virgin PET,Plastic,62.96869022231426,0.0,0.9,2.5826406638302943,1.7454289655091946,0.45,Electronics,1.0,0.9,2.0,1.7483335449961448,2.703763
Virgin PET,Plastic,62.96869022231426,0.0,0.9,2.5826406638302943,1.7454289655091946,0.45,Food & Beverage,0.9,0.4,0.5,1.749059689867882,2.703763
Virgin PET,Plastic,62.96869022231426,0.0,0.9,2.5826406638302943,1.7454289655091946,0.45,Cosmetics,0.7,0.8,0.3,1.7465058849464543,2.703763
Virgin PET,Plastic,62.96869022231426,0.0,0.9,2.5826406638302943,1.7454289655091946,0.45,Pharma,1.0,0.9,0.1,1.7481312286837447,2.703763
Virgin PET,Plastic,62.96869022231426,0.0,0.9,2.5826406638302943,1.7454289655091946,0.45,E-commerce,0.3,0.5,1.5,1.7476074001244075,2.703763
Cardboard,Paper,15.013613492073205,1.0,1.0,0.7869144496213848,0.6994330628454244,1.0,Electronics,1.0,0.9,2.0,0.6982964869256947,0.8011514
Cardboard,Paper,15.013613492073205,1.0,1.0,0.7869144496213848,0.6994330628454244,1.0,Food & Beverage,0.9,0.4,0.5,0.6976950627694718,0.8011514
Cardboard,Paper,15.013613492073205,1.0,1.0,0.7869144496213848,0.6994330628454244,1.0,Cosmetics,0.7,0.8,0.3,0.6974608016025574,0.8011514
Cardboard,Paper,15.013613492073205,1.0,1.0,0.7869144496213848,0.6994330628454244,1.0,Pharma,1.0,0.9,0.1,0.699292037551286,0.8011514
Cardboard,Paper,15.013613492073205,1.0,1.0,0.7869144496213848,0.6994330628454244,1.0,E-commerce,0.3,0.5,1.5,0.6995465805813279,0.8011514
Virgin PET,Plastic,62.75689979235442,0.0,0.9,2.6044056965812983,1.8067847892342417,0.45,Electronics,1.0,0.9,2.0,1.808573489926495,2.5193884
Virgin PET,Plastic,62.75689979235442,0.0,0.9,2.6044056965812983,1.8067847892342417,0.45,Food & Beverage,0.9,0.4,0.5,1.8118457180520289,2.4968586
Virgin PET,Plastic,62.75689979235442,0.0,0.9,2.6044056965812983,1.8067847892342417,0.45,Cosmetics,0.7,0.8,0.3,1.809203621346459,2.5193884
Virgin PET,Plastic,62.75689979235442,0.0,0.9,2.6044056965812983,1.8067847892342417,0.45,Pharma,1.0,0.9,0.1,1.8076282696643773,2.5193884
Virgin PET,Plastic,62.75689979235442,0.0,0.9,2.6044056965812983,1.8067847892342417,0.45,E-commerce,0.3,0.5,1.5,1.807808139788672,2.5193884
Mushroom Packaging,Bio-composite,4.974399676239068,1.0,1.0,0.1945214291802648,4.119776838086795,1.0,Electronics,1.0,0.9,2.0,4.077042259107804,0.20174213
Mushroom Packaging,Bio-composite,4.974399676239068,1.0,1.0,0.1945214291802648,4.119776838086795,1.0,Food & Beverage,0.9,0.4,0.5,4.1094535795316345,0.20174213
Mushroom Packaging,Bio-composite,4.974399676239068,1.0,1.0,0.1945214291802648,4.119776838086795,1.0,Cosmetics,0.7,0.8,0.3,4.103211944368549,0.20174213
Mushroom Packaging,Bio-composite,4.974399676239068,1.0,1.0,0.1945214291802648,4.119776838086795,1.0,Pharma,1.0,0.9,0.1,4.104433013043103,0.20174213
Mushroom Packaging,Bio-composite,4.974399676239068,1.0,1.0,0.1945214291802648,4.119776838086795,1.0,E-commerce,0.3,0.5,1.5,4.105659025873179,0.20174213
PLA (Bio-plastic),Biopolymer,47.85868065320248,0.95,0.2,0.4852585568056503,3.540393158208151,0.575,Electronics,1.0,0.9,2.0,3.5071948125337404,0.48572138
PLA (Bio-plastic),Biopolymer,47.85868065320248,0.95,0.2,0.4852585568056503,3.540393158208151,0.575,Food & Beverage,0.9,0.4,0.5,3.514287317018839,0.48572138
PLA (Bio-plastic),Biopolymer,47.85868065320248,0.95,0.2,0.4852585568056503,3.540393158208151,0.575,Cosmetics,0.7,0.8,0.3,3.516502306336923,0.48572138
PLA (Bio-plastic),Biopolymer,47.85868065320248,0.95,0.2,0.4852585568056503,3.540393158208151,0.575,Pharma,1.0,0.9,0.1,3.5057823528770165,0.48572138
PLA (Bio-plastic),Biopolymer,47.85868065320248,0.95,0.2,0.4852585568056503,3.540393158208151,0.575,E-commerce,0.3,0.5,1.5,3.506368507274405,0.48572138
Mushroom Packaging,Bio-composite,5.227874629309751,1.0,1.0,0.1925399058137319,3.849739494911894,1.0,Electronics,1.0,0.9,2.0,3.86744085877432,0.20205694
Mushroom Packaging,Bio-composite,5.227874629309751,1.0,1.0,0.1925399058137319,3.849739494911894,1.0,Food & Beverage,0.9,0.4,0.5,3.8676018594404,0.20205694
Mushroom Packaging,Bio-composite,5.227874629309751,1.0,1.0,0.1925399058137319,3.849739494911894,1.0,Cosmetics,0.7,0.8,0.3,3.870009406467454,0.20205694
Mushroom Packaging,Bio-composite,5.227874629309751,1.0,1.0,0.1925399058137319,3.849739494911894,1.0,Pharma,1.0,0.9,0.1,3.864142417294252,0.20205694
Mushroom Packaging,Bio-composite,5.227874629309751,1.0,1.0,0.1925399058137319,3.849739494911894,1.0,E-commerce,0.3,0.5,1.5,3.863073622454402,0.20205694
Glass,Glass,40.47179535362479,0.0,1.0,0.9571861967264504,0.4754401755396608,0.5,Electronics,1.0,0.9,2.0,0.4764397763649964,0.9972955
Glass,Glass,40.47179535362479,0.0,1.0,0.9571861967264504,0.4754401755396608,0.5,Food & Beverage,0.9,0.4,0.5,0.4778439323416071,0.9972955
Glass,Glass,40.47179535362479,0.0,1.0,0.9571861967264504,0.4754401755396608,0.5,Cosmetics,0.7,0.8,0.3,0.4764112027865782,0.9972955
Glass,Glass,40.47179535362479,0.0,1.0,0.9571861967264504,0.4754401755396608,0.5,Pharma,1.0,0.9,0.1,0.476651578466773,0.9972955
Glass,Glass,40.47179535362479,0.0,1.0,0.9571861967264504,0.4754401755396608,0.5,E-commerce,0.3,0.5,1.5,0.4766420539406336,0.9972955
Recycled PET,Recycled Plastic,57.64152851300447,0.0,1.0,1.1746878999435764,2.120608157877113,0.5,Electronics,1.0,0.9,2.0,2.120571391883212,1.1822462
Recycled PET,Recycled Plastic,57.64152851300447,0.0,1.0,1.1746878999435764,2.120608157877113,0.5,Food & Beverage,0.9,0.4,0.5,2.1210487224965977,1.1822462
Recycled PET,Recycled Plastic,57.64152851300447,0.0,1.0,1.1746878999435764,2.120608157877113,0.5,Cosmetics,0.7,0.8,0.3,2.120534625889309,1.1822462
Recycled PET,Recycled Plastic,57.64152851300447,0.0,1.0,1.1746878999435764,2.120608157877113,0.5,Pharma,1.0,0.9,0.1,2.122150447698981,1.1822462
Recycled PET,Recycled Plastic,57.64152851300447,0.0,1.0,1.1746878999435764,2.120608157877113,0.5,E-commerce,0.3,0.5,1.5,2.1204978598954063,1.1822462
Recycled PET,Recycled Plastic,53.85567212325381,0.0,1.0,1.1502829398389125,2.006955153690738,0.5,Electronics,1.0,0.9,2.0,2.009140512871152,1.1801841
Recycled PET,Recycled Plastic,53.85567212325381,0.0,1.0,1.1502829398389125,2.006955153690738,0.5,Food & Beverage,0.9,0.4,0.5,2.0100851810402856,1.1801841
Recycled PET,Recycled Plastic,53.85567212325381,0.0,1.0,1.1502829398389125,2.006955153690738,0.5,Cosmetics,0.7,0.8,0.3,2.011125271574168,1.1903245
Recycled PET,Recycled Plastic,53.85567212325381,0.0,1.0,1.1502829398389125,2.006955153690738,0.5,Pharma,1.0,0.9,0.1,2.011896382629779,1.1903245
Recycled PET,Recycled Plastic,53.85567212325381,0.0,1.0,1.1502829398389125,2.006955153690738,0.5,E-commerce,0.3,0.5,1.5,2.0090352158654707,1.1801841
Cardboard,Paper,15.062290433976145,1.0,1.0,0.8371692363180978,0.7229073803198715,1.0,Electronics,1.0,0.9,2.0,0.7205946201787963,0.7998992
Cardboard,Paper,15.062290433976145,1.0,1.0,0.8371692363180978,0.7229073803198715,1.0,Food & Beverage,0.9,0.4,0.5,0.7216823179443003,0.7998992
Cardboard,Paper,15.062290433976145,1.0,1.0,0.8371692363180978,0.7229073803198715,1.0,Cosmetics,0.7,0.8,0.3,0.7198035332478883,0.7998992
Cardboard,Paper,15.062290433976145,1.0,1.0,0.8371692363180978,0.7229073803198715,1.0,Pharma,1.0,0.9,0.1,0.722903524257232,0.7998992
Cardboard,Paper,15.062290433976145,1.0,1.0,0.8371692363180978,0.7229073803198715,1.0,E-commerce,0.3,0.5,1.5,0.7226673350589974,0.7998992
Recycled PET,Recycled Plastic,54.2203958346615,0.0,1.0,1.214161945986627,2.094037369589159,0.5,Electronics,1.0,0.9,2.0,2.0940625691265837,1.1891142
Recycled PET,Recycled Plastic,54.2203958346615,0.0,1.0,1.214161945986627,2.094037369589159,0.5,Food & Beverage,0.9,0.4,0.5,2.095419595426412,1.1891142
Recycled PET,Recycled Plastic,54.2203958346615,0.0,1.0,1.214161945986627,2.094037369589159,0.5,Cosmetics,0.7,0.8,0.3,2.0962005081794497,1.1891142
Recycled PET,Recycled Plastic,54.2203958346615,0.0,1.0,1.214161945986627,2.094037369589159,0.5,Pharma,1.0,0.9,0.1,2.093056906346938,1.1891142
Recycled PET,Recycled Plastic,54.2203958346615,0.0,1.0,1.214161945986627,2.094037369589159,0.5,E-commerce,0.3,0.5,1.5,2.094853267731328,1.1891142
Aluminum,Metal,209.2788410417284,0.0,1.0,12.094403880324132,2.5020363520101068,0.5,Electronics,1.0,0.9,2.0,2.505015061972438,12.131425
Aluminum,Metal,209.2788410417284,0.0,1.0,12.094403880324132,2.5020363520101068,0.5,Food & Beverage,0.9,0.4,0.5,2.5071025734081003,12.131425
Aluminum,Metal,209.2788410417284,0.0,1.0,12.094403880324132,2.5020363520101068,0.5,Cosmetics,0.7,0.8,0.3,2.5057105529241728,12.131425
Aluminum,Metal,209.2788410417284,0.0,1.0,12.094403880324132,2.5020363520101068,0.5,Pharma,1.0,0.9,0.1,2.501881198536386,12.123647
Aluminum,Metal,209.2788410417284,0.0,1.0,12.094403880324132,2.5020363520101068,0.5,E-commerce,0.3,0.5,1.5,2.503280558442267,12.123647
Recycled PET,Recycled Plastic,54.86653393610413,0.0,1.0,1.2444059699857877,2.017660627603062,0.5,Electronics,1.0,0.9,2.0,2.041568973843738,1.215738
Recycled PET,Recycled Plastic,54.86653393610413,0.0,1.0,1.2444059699857877,2.017660627603062,0.5,Food & Beverage,0.9,0.4,0.5,2.0362355119916726,1.215738
Recycled PET,Recycled Plastic,54.86653393610413,0.0,1.0,1.2444059699857877,2.017660627603062,0.5,Cosmetics,0.7,0.8,0.3,2.031890625867916,1.215738
Recycled PET,Recycled Plastic,54.86653393610413,0.0,1.0,1.2444059699857877,2.017660627603062,0.5,Pharma,1.0,0.9,0.1,2.028194309243953,1.215738
Recycled PET,Recycled Plastic,54.86653393610413,0.0,1.0,1.2444059699857877,2.017660627603062,0.5,E-commerce,0.3,0.5,1.5,2.0356952693662067,1.215738
Cardboard,Paper,14.76234159991063,1.0,1.0,0.7681129012036696,0.6974397556771536,1.0,Electronics,1.0,0.9,2.0,0.695389083186312,0.8011514
Cardboard,Paper,14.76234159991063,1.0,1.0,0.7681129012036696,0.6974397556771536,1.0,Food & Beverage,0.9,0.4,0.5,0.6931858875064562,0.8011514
Cardboard,Paper,14.76234159991063,1.0,1.0,0.7681129012036696,0.6974397556771536,1.0,Cosmetics,0.7,0.8,0.3,0.6901995272900292,0.8011514
Cardboard,Paper,14.76234159991063,1.0,1.0,0.7681129012036696,0.6974397556771536,1.0,Pharma,1.0,0.9,0.1,0.6931345484937887,0.8011514
Cardboard,Paper,14.76234159991063,1.0,1.0,0.7681129012036696,0.6974397556771536,1.0,E-commerce,0.3,0.5,1.5,0.6955146739395837,0.8011514
Cardboard,Paper,14.831590069945014,1.0,1.0,0.8179321615759214,0.7241039687257023,1.0,Electronics,1.0,0.9,2.0,0.7215093721825463,0.7998992
Cardboard,Paper,14.831590069945014,1.0,1.0,0.8179321615759214,0.7241039687257023,1.0,Food & Beverage,0.9,0.4,0.5,0.7209169124197853,0.7998992
Cardboard,Paper,14.831590069945014,1.0,1.0,0.8179321615759214,0.7241039687257023,1.0,Cosmetics,0.7,0.8,0.3,0.7187562873943714,0.7998992
Cardboard,Paper,14.831590069945014,1.0,1.0,0.8179321615759214,0.7241039687257023,1.0,Pharma,1.0,0.9,0.1,0.7223430533072276,0.7998992
Cardboard,Paper,14.831590069945014,1.0,1.0,0.8179321615759214,0.7241039687257023,1.0,E-commerce,0.3,0.5,1.5,0.7224564807070532,0.7998992
Mushroom Packaging,Bio-composite,5.141796780796993,1.0,1.0,0.1963433629222108,4.009527102572855,1.0,Electronics,1.0,0.9,2.0,4.000513642119413,0.20205694
Mushroom Packaging,Bio-composite,5.141796780796993,1.0,1.0,0.1963433629222108,4.009527102572855,1.0,Food & Beverage,0.9,0.4,0.5,4.006627778080551,0.20205694
Mushroom Packaging,Bio-composite,5.141796780796993,1.0,1.0,0.1963433629222108,4.009527102572855,1.0,Cosmetics,0.7,0.8,0.3,4.003870892768017,0.20205694
Mushroom Packaging,Bio-composite,5.141796780796993,1.0,1.0,0.1963433629222108,4.009527102572855,1.0,Pharma,1.0,0.9,0.1,4.004199967756087,0.20205694
Mushroom Packaging,Bio-composite,5.141796780796993,1.0,1.0,0.1963433629222108,4.009527102572855,1.0,E-commerce,0.3,0.5,1.5,4.004110324065537,0.20205694
Glass,Glass,41.14767490879463,0.0,1.0,0.9846289787562836,0.4921734628991223,0.5,Electronics,1.0,0.9,2.0,0.4931668304795068,1.0019125
Glass,Glass,41.14767490879463,0.0,1.0,0.9846289787562836,0.4921734628991223,0.5,Food & Beverage,0.9,0.4,0.5,0.4954065471550107,1.005436
Glass,Glass,41.14767490879463,0.0,1.0,0.9846289787562836,0.4921734628991223,0.5,Cosmetics,0.7,0.8,0.3,0.4946256919827286,1.005436
Glass,Glass,41.14767490879463,0.0,1.0,0.9846289787562836,0.4921734628991223,0.5,Pharma,1.0,0.9,0.1,0.4930612496870155,1.0019125
