Material_Type,Tensile_Strength_MPa,Weight_Capacity_kg,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Moisture_Barrier_Grade,AI_Recommendation,Strength_to_Weight_Ratio,Strength_to_Weight_Ratio_Normalized,Environmental_Impact_Raw,Environmental_Impact_Score,CO2_Impact_Index_Raw,CO2_Impact_Index,Cost_Efficiency_Raw,Cost_Efficiency_Index,Durability_Score,Durability_Score_Normalized,Material_Suitability_Score
Edible Seaweed Film,8.2,2.1,100.0,0.6,4.5,2,Consider as Option,3.7272727272727266,2.14858934169279,80.60000000000001,61.80795420902003,1.4285714285714286,27.36791430978457,49.526066350710906,12.346339827175564,12.919999999999998,2.3132530120481913,28.41547969156377
Virgin Plastic (PP),85.7,3.5,2.6,4.88,14.0,10,Avoid,23.805555555555557,15.580268199233718,51.14,3.66130464817922,0.20080321285140565,2.398811759252681,4.72934472934473,0.8862006476952816,91.42,96.89156626506025,17.967096223488397
Aluminum Foil,31.2,9.6,0.0,11.67,92.7,10,Avoid,3.216494845360825,1.806896551724138,62.705,26.487713411625368,0.08496176720475786,0.04294613338066931,9.646201873048907,2.1440575879584314,58.72,57.493975903614455,17.190648115139048
Bagasse (Sugarcane),26.3,8.8,98.1,1.36,62.1,7,Highly Recommended,2.955056179775281,1.6320030995738084,91.17,82.67048258166388,0.684931506849315,12.244521124972588,18.1838819523269,4.328213000164646,43.78,39.49397590361446,34.81521435127479
Bamboo Fiber,41.0,8.0,96.0,1.09,42.2,6,Highly Recommended,5.061728395061729,3.0412941677309497,86.695,73.83795519589458,0.8403361344537814,15.404982549043202,17.253433208489387,4.090180579089782,48.599999999999994,45.30120481927711,33.91997845151179
Bioplastic (PLA),65.9,2.8,83.6,1.98,55.5,9,Highly Recommended,22.724137931034484,14.856837098692033,85.19,70.86746274548503,0.4807692307692307,8.09247618430432,49.50177935943061,12.340126597942506,75.53999999999999,77.7590361445783,38.900922320866044
Bagasse (Sugarcane),20.7,1.0,97.4,1.19,61.3,6,Highly Recommended,18.818181818181817,12.243887147335423,90.885,82.10796407776573,0.7751937984496123,14.08018390444283,157.12871287128712,39.87382979907713,36.42,30.62650602409639,41.94556577760385
Bioplastic (PLA),63.9,7.2,84.0,2.08,50.4,8,Consider as Option,8.753424657534246,5.510911667453945,84.24,68.99240106582451,0.4587155963302752,7.643971773726069,18.64077669902913,4.445098281008134,70.34,71.49397590361447,34.77292047166806
Mushroom Mycelium,10.5,0.9,100.0,0.36,100.0,4,Highly Recommended,10.5,6.679310344827585,99.82,99.74341261225696,2.173913043478261,42.52591480165562,219.78021978021977,55.90167654753394,22.3,13.614457831325302,54.444937502779325
Bamboo Fiber,51.5,8.1,98.8,0.69,39.5,7,Highly Recommended,6.2804878048780495,3.856602186711523,87.19500000000001,74.82482976413698,1.2658227848101267,24.058097746686148,17.053020961775587,4.038910036124043,58.9,57.71084337349398,38.312042097832695
Virgin Plastic (PP),73.0,8.7,0.6,5.04,29.6,10,Avoid,8.295454545454547,5.204545454545455,53.58,8.477252541201995,0.19455252918287938,2.2716917055389287,3.46727898966705,0.5633321763680966,83.8,87.71084337349399,16.900846175497595
Virgin Plastic (PP),66.8,5.1,4.8,4.74,10.5,10,Avoid,12.846153846153847,8.248806366047745,51.17,3.7205171222737476,0.2066115702479339,2.5169362306530108,2.9941291585127208,0.4422884320600319,80.08,83.2289156626506,15.143064866759747
Mushroom Mycelium,11.5,8.3,100.0,0.35,100.0,4,Highly Recommended,1.369047619047619,0.5710180623973727,99.825,99.7532813579394,2.2222222222222223,43.50837779649911,24.067388688327316,5.833363458001168,22.9,14.337349397590362,44.177455763985115
Mushroom Mycelium,15.5,3.1,100.0,0.39,100.0,5,Highly Recommended,4.84375,2.8954741379310347,99.805,99.71380637520973,2.0408163265306123,39.819128999535785,64.30868167202573,16.12810828895924,29.299999999999997,22.04819277108433,46.691322149694464
Edible Seaweed Film,9.9,2.5,100.0,0.56,3.3,3,Consider as Option,3.8076923076923075,2.202387267904509,80.38,61.37372939899337,1.5151515151515151,29.12869214469888,41.15537848605578,10.204905264893219,17.94,8.361445783132531,29.2097285031117
Bagasse (Sugarcane),20.6,0.5,97.4,1.21,51.9,6,Highly Recommended,34.333333333333336,22.622988505747127,88.995,78.37757820980953,0.7633587786259541,13.839495295729176,292.7450980392157,74.56794563591967,36.36,30.554216867469886,48.73216779475428
Recycled Cardboard,27.0,5.1,94.2,1.1,95.2,5,Highly Recommended,5.192307692307693,3.128647214854112,96.75000000000001,93.68400276324881,0.8333333333333333,15.262566694748664,37.06457925636008,9.158374920019432,36.2,30.361445783132535,38.61959907562099
Edible Seaweed Film,8.9,1.1,100.0,0.45,0.3,2,Consider as Option,7.416666666666666,4.616666666666667,79.83500000000001,60.2980361196092,1.8181818181818181,35.29141456689898,90.36036036036035,22.79278938216264,13.34,2.819277108433735,32.35538058697176
Bamboo Fiber,57.8,3.3,98.0,0.89,47.0,8,Highly Recommended,17.0,11.027586206896551,88.355,77.1143787624593,1.0101010101010102,18.85748810769872,43.80664652567977,10.883166968796724,66.68,67.0843373493976,41.19072827252111
Bagasse (Sugarcane),29.9,3.5,99.3,1.39,52.6,6,Highly Recommended,8.305555555555555,5.211302681992337,89.615,79.60130267443006,0.6711409395973155,11.964062579510692,43.276353276353284,10.74750448673862,41.94,37.27710843373494,35.13360387781389
Bamboo Fiber,59.4,4.4,96.7,0.95,43.2,6,Highly Recommended,13.2,8.48551724137931,87.175,74.78535478140726,0.9523809523809523,17.683636217755843,31.723356009070294,7.7919543520147085,59.64,58.60240963855422,38.05381952918515
Aluminum Foil,44.9,7.9,0.0,10.91,98.2,10,Avoid,5.6125,3.4097413793103453,64.185,29.408862133622815,0.09082652134423251,0.16221754443957287,12.414664981036662,2.852300766978563,66.94,67.3975903614458,19.884285871740353
Aluminum Foil,22.3,3.5,0.0,8.33,96.2,10,Avoid,6.194444444444445,3.79904214559387,65.075,31.165498865094253,0.11862396204033215,0.7275336509297542,27.40740740740741,6.687825079238887,53.38,51.06024096385543,18.908038447246195
Edible Seaweed Film,8.6,7.7,100.0,0.31,2.6,3,Consider as Option,1.1025641025641026,0.3927497789566756,80.365,61.34412316194611,2.4390243902439024,47.91748001726015,13.307392996108948,3.0806832675691846,17.16,7.421686746987952,32.151271596356565
Bamboo Fiber,44.1,6.2,95.4,1.16,31.5,6,Highly Recommended,7.0,4.337931034482759,84.34,69.189775979473,0.7936507936507936,14.455543520412936,20.434782608695652,4.904050558528872,50.46,47.5421686746988,32.916747190304
Aluminum Foil,23.8,1.5,0.0,9.16,93.0,10,Avoid,14.875,9.60603448275862,64.02000000000001,29.083193526102846,0.1079913606911447,0.5112986074846109,61.58940397350993,15.43244798693874,54.28,52.14457831325302,20.72156250235357
Aluminum Foil,33.9,7.9,0.0,8.67,96.4,10,Avoid,4.2375,2.4899137931034483,64.945,30.908911477351218,0.11402508551881414,0.6340063727246616,12.187104930467763,2.7940851262615576,60.34,59.445783132530124,19.155850910828704
Recycled Cardboard,21.2,7.4,92.0,1.41,84.3,3,Highly Recommended,2.8266666666666667,1.5461149425287357,93.755,87.77262409947694,0.6622516556291391,11.783281353738346,23.79217273954116,5.762956228111431,24.72,16.53012048192771,33.06432838044199
Virgin Plastic (PP),66.3,5.1,1.0,3.53,11.4,10,Avoid,12.750000000000002,8.18448275862069,50.815,3.0198361788216666,0.27548209366391185,3.9175549629712147,2.4266144814090023,0.2971037633921268,79.78,82.86746987951808,15.193329104857511
Aluminum Foil,21.4,3.3,0.0,10.27,94.1,10,Avoid,6.294117647058823,3.8657200811359025,63.685,28.421987565380434,0.09643201542912247,0.2762163879182954,28.429003021148038,6.949175184667809,52.839999999999996,50.409638554216876,17.933503194773387
Bioplastic (PLA),64.5,9.5,81.4,1.92,58.0,9,Highly Recommended,6.71875,4.149784482758621,85.06,70.61087535774202,0.49504950495049505,8.382893891748061,14.658254468980022,3.4262679427637286,74.69999999999999,76.74698795180723,35.89126630985931
Recycled Cardboard,20.9,3.6,99.2,1.2,86.1,5,Highly Recommended,5.648648648648648,3.433923578751165,96.38,92.95371558274941,0.7692307692307692,13.958913874667871,51.32963988919668,12.80773974715579,32.54,25.95180722891566,38.17355453513541
Virgin Plastic (PP),65.4,6.0,4.7,4.83,22.8,10,Avoid,10.721311475409838,6.827360090446581,53.555,8.427908812789898,0.20283975659229211,2.4402289167126634,4.575707154742097,0.8468962538821376,79.24000000000001,82.21686746987955,16.32307525331815
Recycled Cardboard,28.0,8.9,94.9,1.26,83.6,4,Highly Recommended,3.111111111111111,1.7363984674329505,94.56,89.36149215434716,0.7352941176470588,13.268744734625102,20.033670033670035,4.801435774007658,32.8,26.265060240963855,35.19931986764983
Bioplastic (PLA),67.6,3.7,93.9,2.22,43.3,8,Highly Recommended,17.789473684210524,11.555716878402903,85.72,71.91354978782196,0.43103448275862066,7.081021410103708,36.9811320754717,9.13702701167919,72.56,74.16867469879519,37.452598583867925
Mushroom Mycelium,22.6,3.2,100.0,0.2,100.0,6,Highly Recommended,6.848484848484849,4.23657262277952,99.9,99.90131254317576,3.333333333333333,66.10502667789946,62.30529595015577,15.61559133745396,37.56,32.00000000000001,54.84342596219633
Edible Seaweed Film,13.1,3.8,100.0,0.37,1.0,3,Consider as Option,3.358974358974359,1.902210433244916,80.015,60.653310964176455,2.127659574468085,41.5852587427629,26.509186351706038,6.458037319337998,19.86,10.674698795180722,31.67534130141286
Edible Seaweed Film,14.3,2.5,100.0,0.52,7.1,2,Consider as Option,5.5,3.3344827586206898,81.16000000000001,62.91325372545151,1.6129032258064517,31.11666711960214,42.669322709163346,10.59221064972539,16.58,6.722891566265058,30.11346703828289
Aluminum Foil,32.9,3.9,0.0,9.3,94.4,10,Avoid,8.225,5.157413793103449,64.23,29.49768084476463,0.10638297872340426,0.47858896915162485,24.143222506393865,5.852763674760323,59.739999999999995,58.722891566265055,19.463679344919463
Bamboo Fiber,40.2,7.2,99.2,0.63,38.7,6,Highly Recommended,5.506849315068494,3.339064714218234,87.18499999999999,74.8050922727721,1.36986301369863,26.173962216246778,19.12621359223301,4.569285367866686,48.120000000000005,44.72289156626507,36.94121551582825
Mushroom Mycelium,19.7,6.0,100.0,0.39,100.0,4,Highly Recommended,3.2295081967213117,1.81560203504805,99.805,99.71380637520973,2.0408163265306123,39.819128999535785,33.277870216306155,8.189638569221028,27.82,20.26506024096386,44.728171115940455
Bamboo Fiber,49.3,2.9,95.6,1.07,40.3,8,Highly Recommended,16.433333333333334,10.648505747126437,86.205,72.87081811901706,0.8547008547008546,15.697117634775589,46.70103092783505,11.623624013130868,61.58,60.93975903614458,38.316064077159524
Bamboo Fiber,54.6,2.1,96.3,0.53,46.0,7,Highly Recommended,24.818181818181817,16.2576802507837,87.825,76.06829172012237,1.5873015873015872,30.596007007127472,67.44075829383887,16.92937304020959,60.76,59.95180722891567,44.47390298527622
Mushroom Mycelium,17.1,4.6,100.0,0.29,100.0,5,Highly Recommended,3.6382978723404262,2.0890682318415266,99.85499999999999,99.81249383203392,2.564102564102564,50.46119283692998,43.38394793926248,10.775029934299955,30.259999999999998,23.20481927710843,48.40368206045308
Bagasse (Sugarcane),24.4,5.4,98.3,1.39,50.4,7,Highly Recommended,4.4363636363636365,2.62294670846395,88.875,78.14072831343135,0.6711409395973155,11.964062579510692,27.486136783733823,6.707966053344992,42.64,38.12048192771085,33.7551943095791
Recycled Cardboard,29.0,9.5,93.2,1.02,95.7,4,Highly Recommended,3.0208333333333335,1.676005747126437,96.59,93.36820290141124,0.8928571428571428,16.473101456252255,19.86330178759201,4.7578512494899785,33.4,26.987951807228917,37.29609983018141
Bamboo Fiber,42.7,4.0,99.1,0.54,33.8,8,Highly Recommended,10.414634146341465,6.622203532380151,86.22,72.90042435606435,1.5625,30.091617523167645,33.142144638403984,8.154916519109387,57.620000000000005,56.16867469879519,40.11153654949038
Edible Seaweed Film,8.3,4.8,100.0,0.5,8.6,4,Consider as Option,1.6938775510204085,0.7883180858550319,81.47,63.525115957761756,1.6666666666666667,32.21005335579893,22.57796257796258,5.452330429142409,20.98,12.024096385542169,30.082960478523567
Aluminum Foil,42.3,2.1,0.0,8.82,93.6,10,Avoid,19.227272727272723,12.517554858934165,64.31,29.655580775683397,0.11210762331838565,0.5950109746468656,44.360189573459714,11.02477733981919,65.38,65.51807228915662,22.329848773597483
Bioplastic (PLA),72.1,0.5,81.8,1.79,48.5,9,Highly Recommended,120.16666666666666,80.04252873563217,83.345,67.22589558867067,0.5291005291005291,9.075389024841424,255.49019607843138,65.03719547975545,79.25999999999999,82.24096385542168,55.78445248063912
Bioplastic (PLA),52.7,3.6,90.6,1.65,42.7,8,Highly Recommended,14.243243243243244,9.183410997204101,84.895,70.28520675022203,0.5714285714285714,9.936213744132866,36.925207756232695,9.122720150400061,63.620000000000005,63.3975903614458,35.82213914511712
Virgin Plastic (PP),84.7,9.0,1.3,5.06,18.8,10,Avoid,9.307692307692308,5.881697612732096,51.62,4.608704233691885,0.19379844961240314,2.2563560013845088,2.2308546059933407,0.24702341516969847,90.82,96.16867469879519,17.00957591958012
Aluminum Foil,23.7,8.7,0.0,11.22,99.2,10,Avoid,2.6931818181818183,1.456818181818182,64.23,29.49768084476463,0.08833922261484099,0.11163338999348078,11.389207807118256,2.5899627763766726,54.22,52.0722891566265,17.35173034787889
Virgin Plastic (PP),63.9,2.4,4.5,4.83,14.1,10,Avoid,25.56,16.753931034482758,51.755,4.875160367117348,0.20283975659229211,2.4402289167126634,7.717842323651454,1.6507342369560165,78.34,81.13253012048193,16.24802480822514
Aluminum Foil,31.5,7.8,0.0,8.86,90.4,10,Avoid,3.987341772151899,2.3225665648188567,63.650000000000006,28.35290634560348,0.11160714285714286,0.5848327115176317,11.574903969270167,2.6374685711386987,58.9,57.71084337349398,18.068456958294178
Bagasse (Sugarcane),34.2,9.8,97.8,1.22,59.6,6,Highly Recommended,3.4545454545454546,1.9661442006269594,90.64999999999999,81.64413303069178,0.7575757575757576,13.72188608919864,16.044852191641183,3.780994858317035,44.519999999999996,40.385542168674704,34.9343561485345
Mushroom Mycelium,21.6,5.8,100.0,0.17,100.0,5,Highly Recommended,3.661016949152543,2.1042665108123906,99.91499999999999,99.930918780223,3.7037037037037033,73.63724297169956,34.42340791738383,8.482696208586995,32.96,26.457831325301207,54.26422696858561
Bagasse (Sugarcane),28.1,8.8,96.8,0.94,51.4,5,Highly Recommended,3.157303370786517,1.767299496319256,88.85,78.09138458501923,0.9615384615384615,17.86987233491024,16.821793416572074,3.979756157129069,36.86,31.1566265060241,33.54105861619468
Bamboo Fiber,50.0,3.8,97.8,0.64,38.8,8,Highly Recommended,12.820512820512821,8.231653404067197,86.78,74.00572387249579,1.3513513513513513,25.797490835401533,35.85301837270342,8.848426873631654,62.0,61.44578313253013,40.460808055611686
Bioplastic (PLA),57.4,3.3,92.5,1.94,44.7,9,Highly Recommended,16.88235294117647,10.948884381338743,85.72,71.91354978782196,0.49019607843137253,8.284189834316201,41.45015105740181,10.280315575551032,70.44,71.61445783132531,37.53823262286851
Aluminum Foil,37.6,5.6,0.0,9.54,96.7,10,Avoid,6.596491228070176,4.06799758015729,64.57000000000001,30.168755551169447,0.1037344398340249,0.42472567615278944,17.237076648841356,4.085996155692725,62.56,62.12048192771085,19.698879362699934
Mushroom Mycelium,15.3,8.3,100.0,0.13,100.0,4,Highly Recommended,1.8214285714285714,0.8736453201970443,99.935,99.97039376295271,4.3478260869565215,86.73674956961283,24.067388688327316,5.833363458001168,25.18,17.08433734939759,55.4919933473186
Mushroom Mycelium,20.0,6.6,100.0,0.38,100.0,4,Highly Recommended,2.985074626865672,1.6520844055584152,99.81,99.72367512089212,2.0833333333333335,40.683796686324065,30.257186081694407,7.416870845446629,28.0,20.481927710843376,44.80892347412032
Edible Seaweed Film,11.5,2.0,100.0,0.51,6.4,4,Consider as Option,5.476190476190476,3.3185550082101805,81.025,62.64679759202605,1.639344262295082,31.654398055436626,52.93532338308459,13.21851436753276,22.9,14.337349397590362,31.833799575433094
Bamboo Fiber,46.7,0.7,98.6,1.07,40.7,7,Highly Recommended,58.37500000000001,38.706034482758625,87.185,74.80509227277213,0.8547008547008546,15.697117634775589,196.19718309859158,49.86853678050815,56.019999999999996,54.24096385542169,48.34626247321628
Mushroom Mycelium,18.6,7.5,100.0,0.31,100.0,4,Highly Recommended,2.447368421052632,1.2923774954627951,99.845,99.79275634066909,2.4390243902439024,47.91748001726015,26.63115845539281,6.4892408814218285,27.16,19.46987951807229,46.264764760057254
Bagasse (Sugarcane),25.4,1.7,96.2,1.0,60.0,7,Highly Recommended,14.11111111111111,9.095019157088121,90.36,81.0717457811112,0.9090909090909091,16.803247300298686,91.34502923976608,23.044692691049207,43.239999999999995,38.843373493975896,39.86728203742307
Recycled Cardboard,19.5,4.2,92.9,1.23,85.8,5,Highly Recommended,4.534883720930233,2.6888532477947074,94.41499999999999,89.07529852955687,0.7518796992481203,13.606045442164802,42.44655581947743,10.535221221303404,31.7,24.93975903614458,36.2409943438701
Aluminum Foil,21.9,4.3,0.0,8.65,94.3,10,Avoid,4.9772727272727275,2.9847962382445146,64.535,30.099674331392468,0.11428571428571428,0.6393067757852928,21.879350348027845,5.273607676722944,53.14,50.77108433734941,18.158592803135516
Edible Seaweed Film,13.4,1.3,100.0,0.22,1.3,2,Consider as Option,9.571428571428571,6.058128078817734,80.15,60.9197670976019,3.125,61.86815501263689,77.32824427480915,19.458843085692436,16.04,6.072289156626503,39.15139368095403
Bamboo Fiber,43.8,8.8,96.7,1.16,33.6,7,Highly Recommended,4.921348314606741,2.9473847345989923,85.15,70.78851278002567,0.7936507936507936,14.455543520412936,14.790011350737798,3.4599746996010023,54.28,52.14457831325302,33.658859874478985
Aluminum Foil,40.8,8.7,0.0,8.49,98.3,10,Avoid,4.636363636363637,2.756739811912226,65.415,31.836573571499073,0.11641443538998836,0.6825985428090302,11.285878300803676,2.5635284642026477,64.47999999999999,64.43373493975902,20.175061622147584
Aluminum Foil,44.8,4.1,0.0,8.43,94.1,10,Avoid,10.666666666666668,6.79080459770115,64.60499999999999,30.23783677094638,0.1172332942555686,0.699251662451075,22.895377128953772,5.533533133275478,66.88,67.32530120481928,21.130746214044787
Mushroom Mycelium,17.8,6.4,100.0,0.18,100.0,4,Highly Recommended,2.7384615384615385,1.48710875331565,99.91,99.9210500345406,3.571428571428571,70.94716572391381,31.201248049921997,7.658385875081788,26.68,18.89156626506024,52.22722943144758
Bamboo Fiber,45.4,1.7,97.7,1.18,47.5,8,Highly Recommended,25.22222222222222,16.527969348659003,88.22,76.84792262903383,0.78125,14.203348778433023,84.91228070175438,21.399032230104876,59.239999999999995,58.12048192771084,41.2558896533619
Bagasse (Sugarcane),39.4,9.4,97.3,1.38,55.0,5,Highly Recommended,4.147368421052631,2.4296188747731398,89.5,79.37432152373431,0.6756756756756757,12.056285434549965,16.184909670563233,3.8168251187352045,43.64,39.32530120481928,33.73148990770503
