product_id,product_category_name,product_weight_kg,product_volume_inch,length_inch,width_inch,height_inch,final_category
P012388,Home Utility Item,2.91,2336.13,26.27,17.54,5.07,Home & Living
P012389,Industrial Equipment Part,38.82,2673.01,7.58,12.8,27.55,Industrial Goods
P012390,Consumer Electronic Device,23.97,656.69,26.18,5.74,4.37,Electronics
P012391,Cosmetic Kit,0.33,207.62,9.13,9.32,2.44,Cosmetics & Beauty
P012392,Industrial Equipment Part,77.18,15509.82,33.51,12.29,37.66,Industrial Goods
P012393,Medicine Box,0.17,15.8,3.73,3.5,1.21,Pharmaceuticals
P012394,Toy Action Figure,1.33,23.95,3.41,2.63,2.67,Toys
P012395,Toy Action Figure,0.97,159.59,7.7,6.15,3.37,Toys
P012396,Cosmetic Kit,1.43,56.49,4.42,5.89,2.17,Cosmetics & Beauty
P012397,Home Utility Item,18.97,2488.84,28.78,8.7,9.94,Home & Living
P012398,Home Utility Item,15.01,10297.42,26.54,16.18,23.98,Home & Living
P012399,Industrial Equipment Part,61.73,34327.91,51.16,37.01,18.13,Industrial Goods
P012400,Consumer Electronic Device,12.64,624.49,27.73,6.17,3.65,Electronics
P012401,Medicine Box,0.54,17.52,5.35,2.5,1.31,Pharmaceuticals
P012402,Industrial Equipment Part,39.04,8725.36,58.49,21.1,7.07,Industrial Goods
P012403,Toy Action Figure,1.41,227.85,11.73,5.73,3.39,Toys
P012404,Folded Apparel,3.29,810.81,13,12.6,4.95,Apparel & Fashion
P012405,Industrial Equipment Part,10.88,20475.86,14.02,39.73,36.76,Industrial Goods
P012406,Personal Care Product,1.16,155.67,3.36,5.08,9.12,Personal Care
P012407,Consumer Electronic Device,16.19,673.54,6.01,26.62,4.21,Electronics
P012408,Home Utility Item,15.42,16032.02,35,29.12,15.73,Home & Living
P012409,Packaged Snack Box,4.99,726.22,7.1,11.61,8.81,Food & Beverages
P012410,Folded Apparel,1.58,1067.83,15.42,13.74,5.04,Apparel & Fashion
P012411,Home Utility Item,15.49,5879.31,25.85,13.53,16.81,Home & Living
P012412,Packaged Snack Box,1.4,1094.8,10.79,11.73,8.65,Food & Beverages
P012413,Medicine Box,0.1,122.45,7.98,5.48,2.8,Pharmaceuticals
P012414,Medicine Box,0.28,30.58,5.46,2.09,2.68,Pharmaceuticals
P012415,Consumer Electronic Device,24.19,676.04,11.47,6.07,9.71,Electronics
P012416,Personal Care Product,1.1,338.94,11.37,3.98,7.49,Personal Care
P012417,Medicine Box,0.17,104.16,6.55,5.89,2.7,Pharmaceuticals
P012418,Personal Care Product,0.28,136.3,7.03,3.45,5.62,Personal Care
P012419,Toy Action Figure,1.07,104.81,6.6,2.66,5.97,Toys
P012420,Consumer Electronic Device,22.57,718.99,4.13,13.06,13.33,Electronics
P012421,Industrial Equipment Part,66.88,26390.01,30.51,42.63,20.29,Industrial Goods
P012422,Folded Apparel,3.6,729.1,11.74,11.09,5.6,Apparel & Fashion
P012423,Home Utility Item,14.21,2550.29,29.02,8.85,9.93,Home & Living
P012424,Consumer Electronic Device,18.34,2467.59,32.01,24.09,3.2,Electronics
P012425,Industrial Equipment Part,3.39,1866.94,7.94,40.68,5.78,Industrial Goods
P012426,Medicine Box,0.25,56.76,3.58,5.32,2.98,Pharmaceuticals
P012427,Home Utility Item,1.19,10692.88,23.59,21.94,20.66,Home & Living
P012428,Cosmetic Kit,2.94,214,4.84,7.73,5.72,Cosmetics & Beauty
P012429,Personal Care Product,0.85,142.53,7.43,3.64,5.27,Personal Care
P012430,Personal Care Product,0.94,346.17,6.74,6.42,8,Personal Care
P012431,Cosmetic Kit,0.88,114.59,6.34,7.06,2.56,Cosmetics & Beauty
P012432,Personal Care Product,1.4,214.55,10.43,7.48,2.75,Personal Care
P012433,Toy Action Figure,1.48,132.88,5.6,4.33,5.48,Toys
P012434,Packaged Snack Box,2.42,217.54,5.88,4.07,9.09,Food & Beverages
P012435,Consumer Electronic Device,23.17,2778.61,31,16.15,5.55,Electronics
P012436,Consumer Electronic Device,20.73,2457.07,45.14,21.43,2.54,Electronics
P012437,Consumer Electronic Device,17.41,5199.92,36.68,14.86,9.54,Electronics
P012438,Medicine Box,0.62,9.9,3.77,2.41,1.09,Pharmaceuticals
P012439,Folded Apparel,2.28,292.14,8.86,7.36,4.48,Apparel & Fashion
P012440,Packaged Snack Box,1.77,763.29,13.32,11.6,4.94,Food & Beverages
P012441,Personal Care Product,1.77,83.62,4.83,4.73,3.66,Personal Care
P012442,Consumer Electronic Device,22.96,253.37,8.16,13.5,2.3,Electronics
P012443,Personal Care Product,1.52,317.73,6.12,6.58,7.89,Personal Care
P012444,Consumer Electronic Device,7.04,1285.08,11.04,28.6,4.07,Electronics
P012445,Folded Apparel,2.54,201.66,9.61,11.53,1.82,Apparel & Fashion
P012446,Home Utility Item,14.48,4417.53,16.8,20.77,12.66,Home & Living
P012447,Home Utility Item,2.89,5549.79,38.94,11.42,12.48,Home & Living
P012448,Cosmetic Kit,0.86,354.42,7.03,7.36,6.85,Cosmetics & Beauty
P012449,Personal Care Product,1.95,121.72,7.21,3.02,5.59,Personal Care
P012450,Packaged Snack Box,4.47,76.51,5.72,4.4,3.04,Food & Beverages
P012451,Home Utility Item,15.5,482.62,12.61,6.75,5.67,Home & Living
P012452,Toy Action Figure,1.36,111.85,8.07,7.92,1.75,Toys
P012453,Home Utility Item,4.74,6105.83,29.79,8.63,23.75,Home & Living
P012454,Cosmetic Kit,2.63,82.82,4.44,7.23,2.58,Cosmetics & Beauty
P012455,Medicine Box,0.95,18.85,3.35,3.41,1.65,Pharmaceuticals
P012456,Consumer Electronic Device,23.06,609.19,23.3,3.12,8.38,Electronics
P012457,Cosmetic Kit,0.97,279.28,6.49,8.8,4.89,Cosmetics & Beauty
P012458,Toy Action Figure,0.31,13.51,3.34,2.61,1.55,Toys
P012459,Packaged Snack Box,3.3,210.55,8.04,6.28,4.17,Food & Beverages
P012460,Industrial Equipment Part,11.47,15484.26,35.03,17.26,25.61,Industrial Goods
P012461,Medicine Box,0.34,62.76,7.88,3.04,2.62,Pharmaceuticals
P012462,Folded Apparel,0.99,69.85,9.13,7.15,1.07,Apparel & Fashion
P012463,Medicine Box,0.76,40.24,4.87,3.24,2.55,Pharmaceuticals
P012464,Home Utility Item,10.04,3650.53,8.9,29.53,13.89,Home & Living
P012465,Home Utility Item,10.52,9768.85,32.66,20.99,14.25,Home & Living
P012466,Folded Apparel,3.53,326.39,10.81,10.9,2.77,Apparel & Fashion
P012467,Consumer Electronic Device,10.72,2162.03,19.67,8.9,12.35,Electronics
P012468,Home Utility Item,3.96,1431.04,6.18,14.18,16.33,Home & Living
P012469,Industrial Equipment Part,34.15,35403.2,59.42,38.39,15.52,Industrial Goods
P012470,Cosmetic Kit,1.67,148.33,7.93,8.7,2.15,Cosmetics & Beauty
P012471,Consumer Electronic Device,6.12,4650.95,30.93,27.49,5.47,Electronics
P012472,Personal Care Product,0.84,110.85,8.54,5.5,2.36,Personal Care
P012473,Personal Care Product,1.69,70.67,3.79,3.79,4.92,Personal Care
P012474,Consumer Electronic Device,1.16,1673.53,8.32,15.69,12.82,Electronics
P012475,Cosmetic Kit,0.37,439.6,8.16,7.28,7.4,Cosmetics & Beauty
P012476,Industrial Equipment Part,37.39,20147.43,53.62,13.86,27.11,Industrial Goods
P012477,Toy Action Figure,0.43,83.35,6.31,7.77,1.7,Toys
P012478,Industrial Equipment Part,78.14,23646.06,26.76,37.19,23.76,Industrial Goods
P012479,Toy Action Figure,1.17,77.6,7.93,5.15,1.9,Toys
P012480,Personal Care Product,0.28,120.36,11.17,3.07,3.51,Personal Care
P012481,Toy Action Figure,0.58,101.87,7.36,6.32,2.19,Toys
P012482,Medicine Box,0.88,49.86,7.61,5.37,1.22,Pharmaceuticals
P012483,Personal Care Product,1.77,406.96,10.42,5.47,7.14,Personal Care
P012484,Industrial Equipment Part,21.6,4737.44,13.72,37.41,9.23,Industrial Goods
P012485,Toy Action Figure,0.73,71.58,9.27,7.15,1.08,Toys
P012486,Packaged Snack Box,1.26,664.24,13.78,9.01,5.35,Food & Beverages
P012487,Industrial Equipment Part,56.37,32665.12,45.99,33.79,21.02,Industrial Goods
P012488,Home Utility Item,3.87,2983.83,27.88,12.91,8.29,Home & Living
P012489,Cosmetic Kit,0.57,212.36,3.23,9.46,6.95,Cosmetics & Beauty
P012490,Industrial Equipment Part,25.54,11161.01,38.65,9.92,29.11,Industrial Goods
P012491,Home Utility Item,4.43,3948.52,25.19,12.49,12.55,Home & Living
P012492,Consumer Electronic Device,19.11,924.23,6.64,20.56,6.77,Electronics
P012493,Consumer Electronic Device,10.95,1089.28,37.54,6.55,4.43,Electronics
P012494,Home Utility Item,2.03,3635.2,26.4,8.29,16.61,Home & Living
P012495,Personal Care Product,0.16,251.89,9.03,7.08,3.94,Personal Care
P012496,Personal Care Product,0.17,116.32,9.09,3.35,3.82,Personal Care
P012497,Personal Care Product,0.31,321.45,7.97,5.94,6.79,Personal Care
P012498,Folded Apparel,2.94,661.67,15.9,8.39,4.96,Apparel & Fashion
P012499,Folded Apparel,3,640.79,13.76,8.17,5.7,Apparel & Fashion
P012500,Cosmetic Kit,1.19,581.79,9.26,9.04,6.95,Cosmetics & Beauty
P012501,Cosmetic Kit,2.06,249.47,8.7,6.22,4.61,Cosmetics & Beauty
P012502,Packaged Snack Box,3.23,612.75,11.81,11.9,4.36,Food & Beverages
P012503,Folded Apparel,3.84,344.78,15.48,6.57,3.39,Apparel & Fashion
P012504,Packaged Snack Box,2.57,956.76,10.13,11.49,8.22,Food & Beverages
P012505,Consumer Electronic Device,6.25,5142.07,26.91,26.8,7.13,Electronics
P012506,Folded Apparel,1.55,749.14,11.5,10.93,5.96,Apparel & Fashion
P012507,Medicine Box,0.49,43.81,4.78,3.9,2.35,Pharmaceuticals
P012508,Consumer Electronic Device,9.78,1177.89,6.4,22.61,8.14,Electronics
P012509,Medicine Box,0.55,28.04,3.74,3.26,2.3,Pharmaceuticals
P012510,Consumer Electronic Device,20.13,815.72,43.57,3.7,5.06,Electronics
P012511,Packaged Snack Box,3.87,419.2,7.28,7.75,7.43,Food & Beverages
P012512,Medicine Box,0.91,75.25,4.16,4.76,3.8,Pharmaceuticals
P012513,Consumer Electronic Device,2.37,412.68,8.34,6.58,7.52,Electronics
P012514,Medicine Box,0.24,28.12,3.68,3.02,2.53,Pharmaceuticals
P012515,Folded Apparel,3.65,483.18,15.38,7.14,4.4,Apparel & Fashion
P012516,Consumer Electronic Device,4.1,5572.21,49.08,28.67,3.96,Electronics
P012517,Toy Action Figure,0.31,260.3,11.41,6.81,3.35,Toys
P012518,Folded Apparel,3.55,435.64,16.53,11.12,2.37,Apparel & Fashion
P012519,Toy Action Figure,0.73,125.88,11.19,2.61,4.31,Toys
P012520,Industrial Equipment Part,63.92,4798.65,35.1,8.46,16.16,Industrial Goods
P012521,Toy Action Figure,1.17,213.83,6.22,6.45,5.33,Toys
P012522,Folded Apparel,2.36,350.9,14.16,6.42,3.86,Apparel & Fashion
P012523,Cosmetic Kit,2.68,273.86,4.38,9.8,6.38,Cosmetics & Beauty
P012524,Consumer Electronic Device,5.55,8451.06,27.35,26.32,11.74,Electronics
P012525,Packaged Snack Box,3.82,866.44,9.05,9.7,9.87,Food & Beverages
P012526,Consumer Electronic Device,1.55,3232.39,21.6,10.03,14.92,Electronics
P012527,Industrial Equipment Part,18.65,39377.65,29.82,34.65,38.11,Industrial Goods
P012528,Medicine Box,0.83,16.1,6.17,2.25,1.16,Pharmaceuticals
P012529,Medicine Box,0.86,19.89,4.31,4.48,1.03,Pharmaceuticals
P012530,Cosmetic Kit,2.87,195.54,6.59,4.15,7.15,Cosmetics & Beauty
P012531,Cosmetic Kit,2.2,105.95,5.67,4.58,4.08,Cosmetics & Beauty
P012532,Medicine Box,0.56,119.65,7.74,5.79,2.67,Pharmaceuticals
P012533,Medicine Box,0.24,21.65,3.64,5.89,1.01,Pharmaceuticals
P012534,Home Utility Item,11.76,1890.1,35.22,6.65,8.07,Home & Living
P012535,Home Utility Item,15.11,3822.18,20.9,26.62,6.87,Home & Living
P012536,Personal Care Product,0.56,40.84,3.4,5.64,2.13,Personal Care
P012537,Packaged Snack Box,4.76,333.43,8.34,11.69,3.42,Food & Beverages
P012538,Personal Care Product,1.91,132.6,4.19,3.79,8.35,Personal Care
P012539,Folded Apparel,1.07,296.35,15.35,9.8,1.97,Apparel & Fashion
P012540,Industrial Equipment Part,56.67,11253.12,11.89,32.39,29.22,Industrial Goods
P012541,Toy Action Figure,1.49,193.81,11.97,3.09,5.24,Toys
P012542,Cosmetic Kit,0.88,195.71,7.64,3.67,6.98,Cosmetics & Beauty
P012543,Medicine Box,0.88,33.86,7.19,3.86,1.22,Pharmaceuticals
P012544,Cosmetic Kit,0.13,478.25,9.66,7.57,6.54,Cosmetics & Beauty
P012545,Consumer Electronic Device,15.17,545.05,20.12,15.48,1.75,Electronics
P012546,Industrial Equipment Part,33.07,5750.21,23.37,35.05,7.02,Industrial Goods
P012547,Personal Care Product,0.27,65.39,7.89,3.75,2.21,Personal Care
P012548,Cosmetic Kit,1.05,248.48,8.61,6,4.81,Cosmetics & Beauty
P012549,Medicine Box,0.79,45.85,4.15,3.96,2.79,Pharmaceuticals
P012550,Cosmetic Kit,1.89,97.03,3.49,5.43,5.12,Cosmetics & Beauty
P012551,Personal Care Product,0.87,211.16,7.25,6.21,4.69,Personal Care
P012552,Industrial Equipment Part,29.86,54639.13,53.82,36.81,27.58,Industrial Goods
P012553,Folded Apparel,3.5,354.34,10.3,10.3,3.34,Apparel & Fashion
P012554,Folded Apparel,1.02,324.7,15.55,12.07,1.73,Apparel & Fashion
P012555,Packaged Snack Box,4.33,590.28,9.72,7.37,8.24,Food & Beverages
P012556,Consumer Electronic Device,12.33,2831.18,44.26,4.7,13.61,Electronics
P012557,Industrial Equipment Part,40.22,7130.94,35.14,38.95,5.21,Industrial Goods
P012558,Consumer Electronic Device,2.21,969.95,12.38,9.88,7.93,Electronics
P012559,Personal Care Product,0.24,115.33,9.05,5.9,2.16,Personal Care
P012560,Cosmetic Kit,0.38,226.08,9.35,9.3,2.6,Cosmetics & Beauty
P012561,Folded Apparel,2.37,119.95,12.03,7.67,1.3,Apparel & Fashion
P012562,Personal Care Product,1.03,164.21,8.28,6.14,3.23,Personal Care
P012563,Toy Action Figure,1.19,151.66,11.2,3.36,4.03,Toys
P012564,Consumer Electronic Device,22.26,9229.4,27.78,25.4,13.08,Electronics
P012565,Industrial Equipment Part,26.17,940.47,20.11,7.73,6.05,Industrial Goods
P012566,Home Utility Item,5.11,965.45,12.96,11.27,6.61,Home & Living
P012567,Cosmetic Kit,2.23,202.65,7.26,5.15,5.42,Cosmetics & Beauty
P012568,Cosmetic Kit,0.53,257.55,7.58,4.43,7.67,Cosmetics & Beauty
P012569,Industrial Equipment Part,10.95,7937.04,41.73,13.19,14.42,Industrial Goods
P012570,Personal Care Product,0.66,140.45,3.14,5.87,7.62,Personal Care
P012571,Personal Care Product,0.51,287.68,6.25,5.97,7.71,Personal Care
P012572,Home Utility Item,12.93,4063.4,34.94,12.71,9.15,Home & Living
P012573,Folded Apparel,1.79,346.75,10.46,9.75,3.4,Apparel & Fashion
P012574,Consumer Electronic Device,15.5,2341.07,25.31,7.52,12.3,Electronics
P012575,Folded Apparel,0.65,518.81,16.58,7.38,4.24,Apparel & Fashion
P012576,Consumer Electronic Device,6.91,2259.61,8.65,23.9,10.93,Electronics
P012577,Home Utility Item,6,5003.28,31.93,6.62,23.67,Home & Living
P012578,Medicine Box,0.82,30.41,7.68,3,1.32,Pharmaceuticals
P012579,Toy Action Figure,0.78,243.78,8.52,7.63,3.75,Toys
P012580,Medicine Box,0.19,35.5,6.44,2.45,2.25,Pharmaceuticals
P012581,Folded Apparel,0.48,645.58,17.95,13.94,2.58,Apparel & Fashion
P012582,Medicine Box,0.18,123.68,5.45,5.91,3.84,Pharmaceuticals
P012583,Toy Action Figure,0.8,63.53,9.3,2.53,2.7,Toys
P012584,Industrial Equipment Part,70.61,4890.04,30.02,8.96,18.18,Industrial Goods
P012585,Folded Apparel,3.38,616.54,14.65,12.87,3.27,Apparel & Fashion
P012586,Home Utility Item,9.87,4329.7,11.02,28.45,13.81,Home & Living
P012587,Home Utility Item,7.35,14027.32,35.14,20.78,19.21,Home & Living
P012588,Folded Apparel,2.55,186.63,8.6,12.33,1.76,Apparel & Fashion
P012589,Consumer Electronic Device,23.6,2261.92,16.68,11.31,11.99,Electronics
P012590,Consumer Electronic Device,17.39,3646.89,29.16,19.42,6.44,Electronics
P012591,Folded Apparel,2.99,120.38,11.71,6.59,1.56,Apparel & Fashion
P012592,Personal Care Product,1.19,180.89,10.02,4.84,3.73,Personal Care
P012593,Packaged Snack Box,1.93,694.38,13.7,7.52,6.74,Food & Beverages
P012594,Folded Apparel,3.89,338.68,11.82,7.11,4.03,Apparel & Fashion
P012595,Consumer Electronic Device,7.04,144.32,13.09,2.1,5.25,Electronics
P012596,Home Utility Item,4.91,4214.81,32.31,13.19,9.89,Home & Living
P012597,Medicine Box,0.5,70.8,5.89,4.77,2.52,Pharmaceuticals
P012598,Industrial Equipment Part,54.02,16632.03,35.59,14.94,31.28,Industrial Goods
P012599,Packaged Snack Box,2.3,518.68,8.29,7.88,7.94,Food & Beverages
P012600,Consumer Electronic Device,0.93,6543.41,44.92,29.85,4.88,Electronics
P012601,Personal Care Product,1.84,192.61,9.54,7.45,2.71,Personal Care
P012602,Consumer Electronic Device,12.35,6390.29,36.57,23.97,7.29,Electronics
P012603,Home Utility Item,9.41,3116.62,33.19,15.17,6.19,Home & Living
P012604,Toy Action Figure,0.96,147.82,4.5,6.14,5.35,Toys
P012605,Consumer Electronic Device,21.62,1842.25,5.34,28.63,12.05,Electronics
P012606,Packaged Snack Box,1.63,388.98,12.24,7.46,4.26,Food & Beverages
P012607,Toy Action Figure,0.76,29.77,11.88,2.16,1.16,Toys
P012608,Folded Apparel,1.05,537.03,12.58,8.42,5.07,Apparel & Fashion
P012609,Home Utility Item,16.43,10699.29,36.32,16.01,18.4,Home & Living
P012610,Industrial Equipment Part,5.62,1290.42,9.34,12.27,11.26,Industrial Goods
P012611,Medicine Box,0.42,39.43,5.84,2.69,2.51,Pharmaceuticals
P012612,Personal Care Product,0.84,87.61,6.07,4.27,3.38,Personal Care
P012613,Medicine Box,0.05,99.78,7.04,5.93,2.39,Pharmaceuticals
P012614,Packaged Snack Box,4.34,127.31,13.5,4.03,2.34,Food & Beverages
P012615,Medicine Box,0.66,92.56,6,5.63,2.74,Pharmaceuticals
P012616,Packaged Snack Box,2.71,696.92,13.91,8.16,6.14,Food & Beverages
P012617,Personal Care Product,0.45,142.08,7.56,7.37,2.55,Personal Care
P012618,Consumer Electronic Device,12.77,3833.18,47.75,6.58,12.2,Electronics
P012619,Folded Apparel,3.11,247.56,9.06,10.12,2.7,Apparel & Fashion
P012620,Personal Care Product,0.54,785.84,11.06,7.93,8.96,Personal Care
P012621,Packaged Snack Box,3.2,213.08,7.29,5.11,5.72,Food & Beverages
P012622,Home Utility Item,1.37,3250.78,22.16,8.8,16.67,Home & Living
P012623,Cosmetic Kit,1.7,380.05,8.93,7.94,5.36,Cosmetics & Beauty
P012624,Industrial Equipment Part,2.97,43771.52,44.16,40.54,24.45,Industrial Goods
P012625,Medicine Box,0.18,31.22,3.79,2.22,3.71,Pharmaceuticals
P012626,Medicine Box,0.27,63.56,5.32,4.56,2.62,Pharmaceuticals
P012627,Medicine Box,0.66,64,5.29,3.59,3.37,Pharmaceuticals
P012628,Cosmetic Kit,1.87,93.21,3.87,4.16,5.79,Cosmetics & Beauty
P012629,Folded Apparel,1.43,388.42,10.46,9.33,3.98,Apparel & Fashion
P012630,Folded Apparel,1.81,198.79,9.17,10.13,2.14,Apparel & Fashion
P012631,Cosmetic Kit,0.84,224.65,3.51,8.84,7.24,Cosmetics & Beauty
P012632,Cosmetic Kit,2.29,314.9,8.38,5.79,6.49,Cosmetics & Beauty
P012633,Industrial Equipment Part,33.91,22489.96,27.3,25.6,32.18,Industrial Goods
P012634,Industrial Equipment Part,38.92,3478.03,49.51,13.33,5.27,Industrial Goods
P012635,Home Utility Item,19.39,11089.46,24.74,22.57,19.86,Home & Living
P012636,Industrial Equipment Part,5.12,5472.24,18.8,40.71,7.15,Industrial Goods
P012637,Folded Apparel,3.76,239.98,8.46,13.77,2.06,Apparel & Fashion
P012638,Personal Care Product,0.66,156.52,7.06,3.19,6.95,Personal Care
P012639,Consumer Electronic Device,22.51,1141.35,16.1,8.49,8.35,Electronics
P012640,Folded Apparel,1.09,412.37,11.71,13.81,2.55,Apparel & Fashion
P012641,Personal Care Product,0.12,507.57,6.67,7.96,9.56,Personal Care
P012642,Industrial Equipment Part,66.75,41695.84,57.94,44.34,16.23,Industrial Goods
P012643,Folded Apparel,3.55,390.73,12.2,13.18,2.43,Apparel & Fashion
P012644,Industrial Equipment Part,74.58,27827.15,45.74,21.79,27.92,Industrial Goods
P012645,Industrial Equipment Part,51.25,22902.03,55.8,19.26,21.31,Industrial Goods
P012646,Consumer Electronic Device,15.67,5071.25,13.53,26.47,14.16,Electronics
P012647,Personal Care Product,0.62,289.82,8.8,3.42,9.63,Personal Care
P012648,Home Utility Item,15.17,15209.27,23.75,28.64,22.36,Home & Living
P012649,Toy Action Figure,0.5,67.32,9.84,2.03,3.37,Toys
P012650,Packaged Snack Box,4.92,606.93,13.53,5.21,8.61,Food & Beverages
P012651,Packaged Snack Box,0.9,942.64,12.51,9.49,7.94,Food & Beverages
P012652,Toy Action Figure,0.26,120.45,9.62,4.23,2.96,Toys
P012653,Cosmetic Kit,2.06,412.66,7.07,7.59,7.69,Cosmetics & Beauty
P012654,Toy Action Figure,0.12,123.21,11.62,5.67,1.87,Toys
P012655,Home Utility Item,12.89,1347.63,8.26,9.87,16.53,Home & Living
P012656,Personal Care Product,1.38,217.25,11.24,4.82,4.01,Personal Care
P012657,Industrial Equipment Part,47.78,28368.81,35.2,22.02,36.6,Industrial Goods
P012658,Folded Apparel,0.7,211.7,12.54,11.33,1.49,Apparel & Fashion
P012659,Consumer Electronic Device,9.17,1126.79,3.96,29.64,9.6,Electronics
P012660,Toy Action Figure,0.11,48.26,7.31,2.63,2.51,Toys
P012661,Medicine Box,0.16,17.84,3.42,2.85,1.83,Pharmaceuticals
P012662,Cosmetic Kit,0.55,569.9,9.66,8.6,6.86,Cosmetics & Beauty
P012663,Cosmetic Kit,0.64,159.59,5.98,9.74,2.74,Cosmetics & Beauty
P012664,Toy Action Figure,0.33,68.72,8.38,2.62,3.13,Toys
P012665,Toy Action Figure,1.07,107.53,4.18,4.42,5.82,Toys
P012666,Industrial Equipment Part,30.55,57674.92,58.83,26.22,37.39,Industrial Goods
P012667,Packaged Snack Box,3.07,141.16,4.33,10.55,3.09,Food & Beverages
P012668,Home Utility Item,10.87,9827.64,26.4,16.32,22.81,Home & Living
P012669,Cosmetic Kit,1.13,131,6.8,6.88,2.8,Cosmetics & Beauty
P012670,Toy Action Figure,0.17,119.11,9.97,2.28,5.24,Toys
P012671,Home Utility Item,11.43,2188.8,15.76,6.29,22.08,Home & Living
P012672,Toy Action Figure,1.3,61.3,6.38,3.15,3.05,Toys
P012673,Folded Apparel,3.4,786.6,9.95,13.56,5.83,Apparel & Fashion
P012674,Home Utility Item,10.37,7650.61,23.21,25.22,13.07,Home & Living
P012675,Cosmetic Kit,0.5,104.68,9.69,4.78,2.26,Cosmetics & Beauty
P012676,Consumer Electronic Device,14.7,8529.7,49.13,19.42,8.94,Electronics
P012677,Consumer Electronic Device,0.97,4976.11,43.19,11.43,10.08,Electronics
P012678,Industrial Equipment Part,79.73,6902.53,13.1,23.1,22.81,Industrial Goods
P012679,Cosmetic Kit,1.85,365.2,9.17,7.15,5.57,Cosmetics & Beauty
P012680,Medicine Box,0.18,123.89,6.54,5.12,3.7,Pharmaceuticals
P012681,Folded Apparel,3.24,1128.03,17.71,13.16,4.84,Apparel & Fashion
P012682,Industrial Equipment Part,16.08,5726.28,44.24,16.68,7.76,Industrial Goods
P012683,Packaged Snack Box,3.63,170.44,5.38,4.5,7.04,Food & Beverages
P012684,Cosmetic Kit,1.79,241.48,5.47,6.14,7.19,Cosmetics & Beauty
P012685,Industrial Equipment Part,48.64,4393.6,22.7,24.91,7.77,Industrial Goods
P012686,Packaged Snack Box,4.9,613.66,7.04,11.99,7.27,Food & Beverages
P012687,Packaged Snack Box,4.66,345.05,10.6,11.11,2.93,Food & Beverages
P012688,Folded Apparel,1.94,521.28,15.71,8.53,3.89,Apparel & Fashion
P012689,Cosmetic Kit,2.34,312.35,8.88,4.58,7.68,Cosmetics & Beauty
P012690,Folded Apparel,3.64,377.53,17.52,8.32,2.59,Apparel & Fashion
P012691,Medicine Box,0.61,39.87,3.38,5.84,2.02,Pharmaceuticals
P012692,Cosmetic Kit,2.7,250.91,7.91,9.76,3.25,Cosmetics & Beauty
P012693,Toy Action Figure,0.17,69.9,5.73,6.63,1.84,Toys
P012694,Toy Action Figure,0.49,82.7,8.44,7.1,1.38,Toys
P012695,Personal Care Product,0.87,426.48,6.28,7.86,8.64,Personal Care
